reg;cl_age90;jour;hosp;rea;rad;dc
4;49;07/06/2020;4;0;13;0
4;59;07/06/2020;3;1;23;0
4;69;07/06/2020;8;2;23;0
4;79;07/06/2020;2;0;17;0
4;89;07/06/2020;0;0;8;1
4;90;07/06/2020;0;0;0;0
6;0;07/06/2020;44;12;273;21
6;9;07/06/2020;2;2;3;0
6;19;07/06/2020;3;0;10;0
6;29;07/06/2020;3;0;47;0
6;39;07/06/2020;6;0;38;0
6;49;07/06/2020;3;1;44;4
6;59;07/06/2020;11;4;48;3
6;69;07/06/2020;8;3;46;6
6;79;07/06/2020;4;1;17;5
6;89;07/06/2020;1;0;15;3
6;90;07/06/2020;1;0;0;0
11;0;07/06/2020;5482;475;25669;7230
11;9;07/06/2020;23;4;280;2
11;19;07/06/2020;17;4;166;3
11;29;07/06/2020;73;16;772;12
11;39;07/06/2020;151;17;1768;49
11;49;07/06/2020;284;35;2843;134
11;59;07/06/2020;631;108;4354;510
11;69;07/06/2020;940;139;4854;1046
11;79;07/06/2020;1170;125;4330;1683
11;89;07/06/2020;1327;21;4080;2299
11;90;07/06/2020;812;4;1982;1434
24;0;07/06/2020;561;32;1802;519
24;9;07/06/2020;0;0;26;0
24;19;07/06/2020;0;0;15;0
24;29;07/06/2020;2;0;38;1
24;39;07/06/2020;8;1;79;2
24;49;07/06/2020;8;1;148;3
24;59;07/06/2020;31;5;223;13
24;69;07/06/2020;83;8;312;37
24;79;07/06/2020;130;16;332;89
24;89;07/06/2020;186;1;412;203
24;90;07/06/2020;111;0;209;169
27;0;07/06/2020;324;23;3597;1022
27;9;07/06/2020;1;0;22;0
27;19;07/06/2020;1;0;26;0
27;29;07/06/2020;2;0;82;0
27;39;07/06/2020;4;0;156;4
27;49;07/06/2020;3;0;273;5
27;59;07/06/2020;26;3;416;26
27;69;07/06/2020;51;4;593;86
27;79;07/06/2020;81;12;759;210
27;89;07/06/2020;107;3;881;452
27;90;07/06/2020;47;0;384;237
28;0;07/06/2020;303;14;1518;423
28;9;07/06/2020;0;0;3;0
28;19;07/06/2020;0;0;8;0
28;29;07/06/2020;1;0;45;0
28;39;07/06/2020;3;0;93;2
28;49;07/06/2020;13;2;134;10
28;59;07/06/2020;19;3;234;16
28;69;07/06/2020;45;4;280;57
28;79;07/06/2020;65;5;304;94
28;89;07/06/2020;94;0;296;164
28;90;07/06/2020;62;0;115;80
32;0;07/06/2020;1294;108;5890;1775
32;9;07/06/2020;1;0;47;0
32;19;07/06/2020;4;0;31;0
32;29;07/06/2020;7;1;207;1
32;39;07/06/2020;19;1;396;4
32;49;07/06/2020;48;13;611;12
32;59;07/06/2020;94;14;905;71
32;69;07/06/2020;197;37;999;232
32;79;07/06/2020;289;33;1080;386
32;89;07/06/2020;441;6;1115;699
32;90;07/06/2020;187;1;476;363
44;0;07/06/2020;1730;126;11314;3483
44;9;07/06/2020;9;2;149;1
44;19;07/06/2020;6;1;68;0
44;29;07/06/2020;13;0;283;2
44;39;07/06/2020;25;4;513;16
44;49;07/06/2020;51;5;805;36
44;59;07/06/2020;155;23;1556;99
44;69;07/06/2020;301;46;2181;371
44;79;07/06/2020;418;37;2351;859
44;89;07/06/2020;496;8;2386;1407
44;90;07/06/2020;235;0;949;677
52;0;07/06/2020;310;17;1848;452
52;9;07/06/2020;0;0;7;0
52;19;07/06/2020;2;0;11;0
52;29;07/06/2020;2;0;54;0
52;39;07/06/2020;2;0;104;0
52;49;07/06/2020;9;3;168;4
52;59;07/06/2020;24;4;225;13
52;69;07/06/2020;35;3;320;46
52;79;07/06/2020;66;7;348;82
52;89;07/06/2020;101;0;421;185
52;90;07/06/2020;69;0;190;122
53;0;07/06/2020;166;12;1184;255
53;9;07/06/2020;0;0;11;0
53;19;07/06/2020;1;0;6;0
53;29;07/06/2020;1;0;34;0
53;39;07/06/2020;3;0;71;0
53;49;07/06/2020;5;0;113;2
53;59;07/06/2020;16;2;159;8
53;69;07/06/2020;24;6;185;28
53;79;07/06/2020;41;4;256;53
53;89;07/06/2020;49;0;238;94
53;90;07/06/2020;25;0;107;70
75;0;07/06/2020;206;24;2035;403
75;9;07/06/2020;0;0;13;0
75;19;07/06/2020;2;0;13;0
75;29;07/06/2020;1;0;65;2
75;39;07/06/2020;4;1;119;2
75;49;07/06/2020;4;2;160;2
75;59;07/06/2020;8;0;316;13
75;69;07/06/2020;37;10;378;39
75;79;07/06/2020;53;8;344;91
75;89;07/06/2020;54;2;406;153
75;90;07/06/2020;40;1;211;101
76;0;07/06/2020;175;20;2756;502
76;9;07/06/2020;0;0;22;0
76;19;07/06/2020;1;0;19;0
76;29;07/06/2020;2;0;96;1
76;39;07/06/2020;1;0;153;1
76;49;07/06/2020;4;2;268;3
76;59;07/06/2020;21;3;426;17
76;69;07/06/2020;23;7;486;59
76;79;07/06/2020;48;5;553;102
76;89;07/06/2020;53;3;466;194
76;90;07/06/2020;22;0;265;125
84;0;07/06/2020;923;83;7281;1697
84;9;07/06/2020;0;0;44;0
84;19;07/06/2020;3;0;48;0
84;29;07/06/2020;6;1;224;1
84;39;07/06/2020;12;0;360;4
84;49;07/06/2020;29;3;529;12
84;59;07/06/2020;76;11;937;44
84;69;07/06/2020;154;25;1167;130
84;79;07/06/2020;246;35;1432;345
84;89;07/06/2020;252;8;1619;706
84;90;07/06/2020;141;0;836;434
93;0;07/06/2020;793;65;5046;913
93;9;07/06/2020;0;0;28;0
93;19;07/06/2020;0;0;44;0
93;29;07/06/2020;6;1;296;1
93;39;07/06/2020;8;0;388;1
93;49;07/06/2020;20;5;519;4
93;59;07/06/2020;55;13;825;35
93;69;07/06/2020;120;18;883;75
93;79;07/06/2020;192;17;838;189
93;89;07/06/2020;232;9;789;380
93;90;07/06/2020;159;2;411;224
94;0;07/06/2020;25;6;232;58
94;9;07/06/2020;0;0;6;0
94;19;07/06/2020;0;0;1;0
94;29;07/06/2020;0;0;14;0
94;39;07/06/2020;0;0;17;0
94;49;07/06/2020;1;0;22;1
94;59;07/06/2020;1;0;36;1
94;69;07/06/2020;6;4;35;2
94;79;07/06/2020;11;2;43;16
94;89;07/06/2020;4;0;40;25
94;90;07/06/2020;2;0;18;13
1;0;08/06/2020;12;0;74;16
1;9;08/06/2020;0;0;0;0
1;19;08/06/2020;0;0;2;0
1;29;08/06/2020;0;0;1;0
1;39;08/06/2020;0;0;4;0
1;49;08/06/2020;1;0;5;0
1;59;08/06/2020;1;0;18;1
1;69;08/06/2020;4;0;18;3
1;79;08/06/2020;3;0;12;7
1;89;08/06/2020;3;0;13;5
1;90;08/06/2020;0;0;0;0
2;0;08/06/2020;10;0;87;14
2;9;08/06/2020;0;0;0;0
2;19;08/06/2020;0;0;0;0
2;29;08/06/2020;0;0;3;0
2;39;08/06/2020;0;0;4;0
2;49;08/06/2020;0;0;12;0
2;59;08/06/2020;5;0;20;1
2;69;08/06/2020;2;0;23;2
2;79;08/06/2020;3;0;17;4
2;89;08/06/2020;0;0;7;5
2;90;08/06/2020;0;0;1;2
3;0;08/06/2020;40;3;105;1
3;9;08/06/2020;0;0;1;0
3;19;08/06/2020;1;0;5;0
3;29;08/06/2020;2;0;20;0
3;39;08/06/2020;5;0;18;0
3;49;08/06/2020;6;1;27;0
3;59;08/06/2020;6;0;12;0
3;69;08/06/2020;13;1;10;0
3;79;08/06/2020;2;0;7;1
3;89;08/06/2020;4;1;3;0
3;90;08/06/2020;1;0;0;0
4;0;08/06/2020;20;4;122;1
4;9;08/06/2020;0;0;1;0
4;19;08/06/2020;2;1;5;0
4;29;08/06/2020;1;0;19;0
4;39;08/06/2020;0;0;13;0
4;49;08/06/2020;4;0;13;0
4;59;08/06/2020;3;1;23;0
4;69;08/06/2020;8;2;23;0
4;79;08/06/2020;2;0;17;0
4;89;08/06/2020;0;0;8;1
4;90;08/06/2020;0;0;0;0
6;0;08/06/2020;44;12;279;22
6;9;08/06/2020;2;1;3;0
6;19;08/06/2020;3;0;11;0
6;29;08/06/2020;3;0;47;0
6;39;08/06/2020;7;0;38;0
6;49;08/06/2020;1;1;46;4
6;59;08/06/2020;12;4;48;3
6;69;08/06/2020;7;3;47;6
6;79;08/06/2020;4;1;18;5
6;89;08/06/2020;4;1;15;3
6;90;08/06/2020;0;0;0;1
11;0;08/06/2020;5423;461;25740;7244
11;9;08/06/2020;21;3;282;2
11;19;08/06/2020;17;4;167;3
11;29;08/06/2020;73;14;773;12
11;39;08/06/2020;153;18;1769;49
11;49;08/06/2020;277;31;2848;136
11;59;08/06/2020;621;104;4364;511
11;69;08/06/2020;923;137;4868;1047
11;79;08/06/2020;1161;122;4341;1686
11;89;08/06/2020;1315;22;4098;2305
11;90;08/06/2020;808;4;1990;1435
24;0;08/06/2020;557;31;1805;522
24;9;08/06/2020;0;0;26;0
24;19;08/06/2020;0;0;15;0
24;29;08/06/2020;2;0;38;1
24;39;08/06/2020;8;1;79;2
24;49;08/06/2020;8;1;148;3
24;59;08/06/2020;30;5;223;14
24;69;08/06/2020;83;8;312;37
24;79;08/06/2020;127;15;334;90
24;89;08/06/2020;186;1;413;203
24;90;08/06/2020;111;0;209;170
27;0;08/06/2020;321;22;3607;1023
27;9;08/06/2020;1;0;22;0
27;19;08/06/2020;1;0;26;0
27;29;08/06/2020;2;0;82;0
27;39;08/06/2020;4;0;156;4
27;49;08/06/2020;3;0;273;5
27;59;08/06/2020;26;4;417;26
27;69;08/06/2020;45;3;598;86
27;79;08/06/2020;79;11;761;210
27;89;08/06/2020;109;3;883;453
27;90;08/06/2020;49;0;384;237
28;0;08/06/2020;301;14;1520;425
28;9;08/06/2020;0;0;3;0
28;19;08/06/2020;0;0;8;0
28;29;08/06/2020;1;0;45;0
28;39;08/06/2020;3;0;93;2
28;49;08/06/2020;13;2;134;10
28;59;08/06/2020;19;3;234;16
28;69;08/06/2020;45;4;280;57
28;79;08/06/2020;63;5;305;95
28;89;08/06/2020;94;0;297;165
28;90;08/06/2020;62;0;115;80
32;0;08/06/2020;1286;104;5908;1783
32;9;08/06/2020;1;0;47;0
32;19;08/06/2020;5;1;32;0
32;29;08/06/2020;8;1;207;1
32;39;08/06/2020;19;1;396;4
32;49;08/06/2020;48;13;611;12
32;59;08/06/2020;93;11;906;72
32;69;08/06/2020;199;36;1000;233
32;79;08/06/2020;286;32;1082;387
32;89;08/06/2020;436;6;1123;701
32;90;08/06/2020;184;1;481;366
44;0;08/06/2020;1698;120;11353;3495
44;9;08/06/2020;9;2;149;1
44;19;08/06/2020;6;1;68;0
44;29;08/06/2020;13;0;287;2
44;39;08/06/2020;26;3;512;16
44;49;08/06/2020;48;5;809;37
44;59;08/06/2020;148;22;1563;99
44;69;08/06/2020;294;42;2187;374
44;79;08/06/2020;409;37;2358;863
44;89;08/06/2020;488;8;2397;1409
44;90;08/06/2020;236;0;950;679
52;0;08/06/2020;311;18;1852;454
52;9;08/06/2020;0;0;7;0
52;19;08/06/2020;1;0;12;0
52;29;08/06/2020;2;0;54;0
52;39;08/06/2020;2;0;104;0
52;49;08/06/2020;9;3;170;4
52;59;08/06/2020;24;4;226;13
52;69;08/06/2020;35;3;320;46
52;79;08/06/2020;66;7;349;83
52;89;08/06/2020;102;1;420;185
52;90;08/06/2020;70;0;190;123
53;0;08/06/2020;163;13;1189;255
53;9;08/06/2020;0;0;11;0
53;19;08/06/2020;1;0;6;0
53;29;08/06/2020;1;0;34;0
53;39;08/06/2020;3;0;71;0
53;49;08/06/2020;5;0;113;2
53;59;08/06/2020;15;2;160;8
53;69;08/06/2020;23;6;186;28
53;79;08/06/2020;41;5;257;53
53;89;08/06/2020;49;0;239;94
53;90;08/06/2020;24;0;108;70
75;0;08/06/2020;195;21;2050;403
75;9;08/06/2020;0;0;13;0
75;19;08/06/2020;1;0;14;0
75;29;08/06/2020;1;0;66;2
75;39;08/06/2020;3;1;120;2
75;49;08/06/2020;4;2;161;2
75;59;08/06/2020;6;0;318;13
75;69;08/06/2020;36;8;379;39
75;79;08/06/2020;51;8;347;91
75;89;08/06/2020;53;1;408;153
75;90;08/06/2020;37;1;214;101
76;0;08/06/2020;172;20;2762;502
76;9;08/06/2020;0;0;22;0
76;19;08/06/2020;1;0;19;0
76;29;08/06/2020;1;0;97;1
76;39;08/06/2020;1;0;153;1
76;49;08/06/2020;5;2;268;3
76;59;08/06/2020;20;3;427;17
76;69;08/06/2020;24;7;486;59
76;79;08/06/2020;48;5;553;102
76;89;08/06/2020;54;3;466;194
76;90;08/06/2020;18;0;269;125
84;0;08/06/2020;907;81;7305;1704
84;9;08/06/2020;0;0;44;0
84;19;08/06/2020;3;0;48;0
84;29;08/06/2020;7;1;224;1
84;39;08/06/2020;12;0;362;4
84;49;08/06/2020;30;3;529;12
84;59;08/06/2020;77;11;938;44
84;69;08/06/2020;151;26;1171;130
84;79;08/06/2020;239;33;1439;348
84;89;08/06/2020;246;7;1625;710
84;90;08/06/2020;138;0;840;434
93;0;08/06/2020;783;65;5061;917
93;9;08/06/2020;0;0;28;0
93;19;08/06/2020;0;0;44;0
93;29;08/06/2020;6;1;296;1
93;39;08/06/2020;7;0;389;1
93;49;08/06/2020;19;5;520;4
93;59;08/06/2020;54;13;828;35
93;69;08/06/2020;121;18;883;76
93;79;08/06/2020;190;16;841;190
93;89;08/06/2020;230;10;793;380
93;90;08/06/2020;155;2;414;226
94;0;08/06/2020;26;6;233;58
94;9;08/06/2020;0;0;6;0
94;19;08/06/2020;0;0;1;0
94;29;08/06/2020;0;0;14;0
94;39;08/06/2020;1;0;17;0
94;49;08/06/2020;1;0;22;1
94;59;08/06/2020;1;0;36;1
94;69;08/06/2020;6;4;35;2
94;79;08/06/2020;10;2;44;16
94;89;08/06/2020;4;0;40;25
94;90;08/06/2020;3;0;18;13
1;0;09/06/2020;12;0;74;16
1;9;09/06/2020;0;0;0;0
1;19;09/06/2020;0;0;2;0
1;29;09/06/2020;0;0;1;0
1;39;09/06/2020;0;0;4;0
1;49;09/06/2020;1;0;5;0
1;59;09/06/2020;1;0;18;1
1;69;09/06/2020;4;0;18;3
1;79;09/06/2020;3;0;12;7
1;89;09/06/2020;3;0;13;5
1;90;09/06/2020;0;0;0;0
2;0;09/06/2020;10;0;87;14
2;9;09/06/2020;0;0;0;0
2;19;09/06/2020;0;0;0;0
2;29;09/06/2020;0;0;3;0
2;39;09/06/2020;0;0;4;0
2;49;09/06/2020;0;0;12;0
2;59;09/06/2020;5;0;20;1
2;69;09/06/2020;2;0;23;2
2;79;09/06/2020;3;0;17;4
2;89;09/06/2020;0;0;7;5
2;90;09/06/2020;0;0;1;2
3;0;09/06/2020;33;5;124;2
3;9;09/06/2020;0;0;2;0
3;19;09/06/2020;0;0;6;0
3;29;09/06/2020;2;1;22;0
3;39;09/06/2020;4;1;22;0
3;49;09/06/2020;4;0;31;0
3;59;09/06/2020;5;1;14;0
3;69;09/06/2020;9;1;15;0
3;79;09/06/2020;3;0;7;1
3;89;09/06/2020;6;1;3;0
3;90;09/06/2020;0;0;0;1
4;0;09/06/2020;19;1;123;1
4;9;09/06/2020;0;0;1;0
4;19;09/06/2020;2;0;5;0
4;29;09/06/2020;1;0;19;0
4;39;09/06/2020;0;0;13;0
4;49;09/06/2020;4;0;13;0
4;59;09/06/2020;3;1;23;0
4;69;09/06/2020;8;0;23;0
4;79;09/06/2020;1;0;18;0
4;89;09/06/2020;0;0;8;1
4;90;09/06/2020;0;0;0;0
6;0;09/06/2020;41;12;282;23
6;9;09/06/2020;2;1;3;0
6;19;09/06/2020;3;0;11;0
6;29;09/06/2020;3;0;48;0
6;39;09/06/2020;5;0;40;0
6;49;09/06/2020;1;1;46;4
6;59;09/06/2020;12;4;48;3
6;69;09/06/2020;7;3;47;6
6;79;09/06/2020;4;1;18;5
6;89;09/06/2020;3;1;15;4
6;90;09/06/2020;0;0;0;1
11;0;09/06/2020;5288;444;25895;7274
11;9;09/06/2020;18;2;285;2
11;19;09/06/2020;18;4;168;3
11;29;09/06/2020;73;14;775;12
11;39;09/06/2020;140;17;1778;50
11;49;09/06/2020;275;31;2857;136
11;59;09/06/2020;608;101;4378;515
11;69;09/06/2020;894;126;4899;1051
11;79;09/06/2020;1142;120;4363;1693
11;89;09/06/2020;1282;23;4136;2311
11;90;09/06/2020;785;4;2015;1443
24;0;09/06/2020;543;29;1815;523
24;9;09/06/2020;0;0;26;0
24;19;09/06/2020;0;0;15;0
24;29;09/06/2020;2;0;38;1
24;39;09/06/2020;8;1;79;2
24;49;09/06/2020;7;1;149;3
24;59;09/06/2020;29;5;224;14
24;69;09/06/2020;80;7;315;37
24;79;09/06/2020;124;14;334;90
24;89;09/06/2020;182;1;416;204
24;90;09/06/2020;109;0;211;170
27;0;09/06/2020;299;22;3640;1027
27;9;09/06/2020;0;0;23;0
27;19;09/06/2020;0;0;28;0
27;29;09/06/2020;1;0;83;0
27;39;09/06/2020;2;0;159;4
27;49;09/06/2020;2;0;277;5
27;59;09/06/2020;25;4;420;26
27;69;09/06/2020;45;3;603;86
27;79;09/06/2020;74;11;768;210
27;89;09/06/2020;101;3;889;456
27;90;09/06/2020;48;0;385;238
28;0;09/06/2020;290;14;1535;425
28;9;09/06/2020;0;0;3;0
28;19;09/06/2020;0;0;8;0
28;29;09/06/2020;1;0;46;0
28;39;09/06/2020;4;0;93;2
28;49;09/06/2020;12;2;135;10
28;59;09/06/2020;17;3;236;16
28;69;09/06/2020;44;4;282;57
28;79;09/06/2020;59;5;309;95
28;89;09/06/2020;93;0;299;165
28;90;09/06/2020;59;0;118;80
32;0;09/06/2020;1255;100;5962;1785
32;9;09/06/2020;1;0;47;0
32;19;09/06/2020;5;1;32;0
32;29;09/06/2020;8;1;209;1
32;39;09/06/2020;19;1;396;4
32;49;09/06/2020;47;13;613;12
32;59;09/06/2020;87;12;914;72
32;69;09/06/2020;194;33;1009;233
32;79;09/06/2020;273;31;1098;387
32;89;09/06/2020;430;5;1134;703
32;90;09/06/2020;184;1;487;366
44;0;09/06/2020;1646;101;11419;3500
44;9;09/06/2020;9;1;149;1
44;19;09/06/2020;6;1;68;0
44;29;09/06/2020;13;0;287;2
44;39;09/06/2020;25;2;513;16
44;49;09/06/2020;47;3;811;37
44;59;09/06/2020;139;19;1575;99
44;69;09/06/2020;284;35;2200;376
44;79;09/06/2020;396;33;2374;863
44;89;09/06/2020;474;7;2415;1411
44;90;09/06/2020;233;0;953;680
52;0;09/06/2020;295;14;1873;455
52;9;09/06/2020;0;0;7;0
52;19;09/06/2020;1;0;12;0
52;29;09/06/2020;2;0;54;0
52;39;09/06/2020;2;0;104;0
52;49;09/06/2020;8;3;172;4
52;59;09/06/2020;22;3;228;13
52;69;09/06/2020;36;3;320;46
52;79;09/06/2020;66;4;352;83
52;89;09/06/2020;92;1;430;186
52;90;09/06/2020;66;0;194;123
53;0;09/06/2020;160;11;1192;255
53;9;09/06/2020;0;0;11;0
53;19;09/06/2020;1;0;6;0
53;29;09/06/2020;1;0;34;0
53;39;09/06/2020;2;0;72;0
53;49;09/06/2020;5;0;113;2
53;59;09/06/2020;15;1;160;8
53;69;09/06/2020;23;6;186;28
53;79;09/06/2020;41;4;257;53
53;89;09/06/2020;47;0;241;94
53;90;09/06/2020;24;0;108;70
75;0;09/06/2020;189;19;2060;405
75;9;09/06/2020;0;0;13;0
75;19;09/06/2020;2;0;14;0
75;29;09/06/2020;1;0;66;2
75;39;09/06/2020;4;1;120;2
75;49;09/06/2020;4;2;161;2
75;59;09/06/2020;6;0;318;13
75;69;09/06/2020;34;8;381;40
75;79;09/06/2020;48;7;350;92
75;89;09/06/2020;52;0;411;153
75;90;09/06/2020;35;1;216;101
76;0;09/06/2020;168;19;2769;503
76;9;09/06/2020;0;0;22;0
76;19;09/06/2020;1;0;19;0
76;29;09/06/2020;1;0;97;1
76;39;09/06/2020;1;0;153;1
76;49;09/06/2020;5;1;269;3
76;59;09/06/2020;19;3;427;17
76;69;09/06/2020;25;7;488;59
76;79;09/06/2020;45;5;555;103
76;89;09/06/2020;54;3;467;194
76;90;09/06/2020;17;0;270;125
84;0;09/06/2020;865;67;7339;1707
84;9;09/06/2020;0;0;44;0
84;19;09/06/2020;3;0;48;0
84;29;09/06/2020;5;0;226;1
84;39;09/06/2020;11;0;362;4
84;49;09/06/2020;29;2;530;12
84;59;09/06/2020;72;7;939;45
84;69;09/06/2020;141;23;1179;130
84;79;09/06/2020;230;30;1444;350
84;89;09/06/2020;238;5;1637;710
84;90;09/06/2020;134;0;845;434
93;0;09/06/2020;776;62;5074;919
93;9;09/06/2020;0;0;28;0
93;19;09/06/2020;0;0;44;0
93;29;09/06/2020;6;1;296;1
93;39;09/06/2020;6;0;390;1
93;49;09/06/2020;21;5;521;4
93;59;09/06/2020;54;13;829;35
93;69;09/06/2020;120;17;884;76
93;79;09/06/2020;186;14;844;192
93;89;09/06/2020;227;10;797;380
93;90;09/06/2020;155;2;416;226
94;0;09/06/2020;26;6;233;58
94;9;09/06/2020;0;0;6;0
94;19;09/06/2020;0;0;1;0
94;29;09/06/2020;0;0;14;0
94;39;09/06/2020;1;0;17;0
94;49;09/06/2020;1;0;22;1
94;59;09/06/2020;1;0;36;1
94;69;09/06/2020;6;4;35;2
94;79;09/06/2020;10;2;44;16
94;89;09/06/2020;4;0;40;25
94;90;09/06/2020;3;0;18;13
1;0;10/06/2020;12;0;74;16
1;9;10/06/2020;0;0;0;0
1;19;10/06/2020;0;0;2;0
1;29;10/06/2020;0;0;1;0
1;39;10/06/2020;0;0;4;0
1;49;10/06/2020;1;0;5;0
1;59;10/06/2020;1;0;18;1
1;69;10/06/2020;4;0;18;3
1;79;10/06/2020;3;0;12;7
1;89;10/06/2020;3;0;13;5
1;90;10/06/2020;0;0;0;0
2;0;10/06/2020;10;0;87;14
2;9;10/06/2020;0;0;0;0
2;19;10/06/2020;0;0;0;0
2;29;10/06/2020;0;0;3;0
2;39;10/06/2020;0;0;4;0
2;49;10/06/2020;0;0;12;0
2;59;10/06/2020;5;0;20;1
2;69;10/06/2020;2;0;23;2
2;79;10/06/2020;3;0;17;4
2;89;10/06/2020;0;0;7;5
2;90;10/06/2020;0;0;1;2
3;0;10/06/2020;37;6;127;2
3;9;10/06/2020;0;0;2;0
3;19;10/06/2020;0;0;6;0
3;29;10/06/2020;3;1;22;0
3;39;10/06/2020;6;2;23;0
3;49;10/06/2020;6;0;31;0
3;59;10/06/2020;5;1;14;0
3;69;10/06/2020;8;1;17;0
3;79;10/06/2020;3;0;7;1
3;89;10/06/2020;6;1;3;0
3;90;10/06/2020;0;0;0;1
4;0;10/06/2020;19;1;123;1
4;9;10/06/2020;0;0;1;0
4;19;10/06/2020;2;0;5;0
4;29;10/06/2020;1;0;19;0
4;39;10/06/2020;0;0;13;0
4;49;10/06/2020;4;0;13;0
4;59;10/06/2020;3;1;23;0
4;69;10/06/2020;8;0;23;0
4;79;10/06/2020;1;0;18;0
4;89;10/06/2020;0;0;8;1
4;90;10/06/2020;0;0;0;0
6;0;10/06/2020;41;12;287;23
6;9;10/06/2020;2;1;3;0
6;19;10/06/2020;2;0;12;0
6;29;10/06/2020;5;0;47;0
6;39;10/06/2020;5;0;41;0
6;49;10/06/2020;1;1;46;4
6;59;10/06/2020;10;4;50;3
6;69;10/06/2020;8;3;47;6
6;79;10/06/2020;4;1;19;5
6;89;10/06/2020;3;1;16;4
6;90;10/06/2020;0;0;0;1
11;0;10/06/2020;5236;435;25967;7283
11;9;10/06/2020;19;3;285;2
11;19;10/06/2020;18;4;168;3
11;29;10/06/2020;73;14;777;12
11;39;10/06/2020;135;17;1784;50
11;49;10/06/2020;267;30;2863;137
11;59;10/06/2020;610;98;4380;515
11;69;10/06/2020;889;123;4908;1051
11;79;10/06/2020;1135;117;4377;1695
11;89;10/06/2020;1268;23;4151;2315
11;90;10/06/2020;770;4;2033;1445
24;0;10/06/2020;518;30;1838;524
24;9;10/06/2020;0;0;26;0
24;19;10/06/2020;0;0;15;0
24;29;10/06/2020;2;0;38;1
24;39;10/06/2020;8;1;79;2
24;49;10/06/2020;7;1;149;3
24;59;10/06/2020;29;5;224;14
24;69;10/06/2020;76;7;319;37
24;79;10/06/2020;125;15;334;90
24;89;10/06/2020;169;1;428;204
24;90;10/06/2020;100;0;218;171
27;0;10/06/2020;271;22;3665;1031
27;9;10/06/2020;0;0;23;0
27;19;10/06/2020;0;0;28;0
27;29;10/06/2020;0;0;84;0
27;39;10/06/2020;1;0;160;4
27;49;10/06/2020;2;0;277;5
27;59;10/06/2020;27;4;420;26
27;69;10/06/2020;44;3;604;86
27;79;10/06/2020;67;11;775;210
27;89;10/06/2020;88;3;898;459
27;90;10/06/2020;41;0;391;239
28;0;10/06/2020;285;14;1540;425
28;9;10/06/2020;0;0;3;0
28;19;10/06/2020;0;0;8;0
28;29;10/06/2020;1;0;46;0
28;39;10/06/2020;4;0;93;2
28;49;10/06/2020;11;2;136;10
28;59;10/06/2020;16;3;237;16
28;69;10/06/2020;44;4;282;57
28;79;10/06/2020;59;5;309;95
28;89;10/06/2020;91;0;301;165
28;90;10/06/2020;58;0;119;80
32;0;10/06/2020;1234;99;5991;1789
32;9;10/06/2020;1;0;47;0
32;19;10/06/2020;5;1;32;0
32;29;10/06/2020;8;1;209;1
32;39;10/06/2020;20;1;396;4
32;49;10/06/2020;45;13;615;12
32;59;10/06/2020;86;11;916;73
32;69;10/06/2020;192;32;1013;233
32;79;10/06/2020;271;32;1103;388
32;89;10/06/2020;416;5;1148;705
32;90;10/06/2020;183;1;491;366
44;0;10/06/2020;1566;92;11485;3497
44;9;10/06/2020;9;1;150;1
44;19;10/06/2020;6;1;69;0
44;29;10/06/2020;11;0;289;2
44;39;10/06/2020;25;2;513;16
44;49;10/06/2020;45;3;813;37
44;59;10/06/2020;133;17;1578;99
44;69;10/06/2020;274;32;2208;377
44;79;10/06/2020;380;29;2387;863
44;89;10/06/2020;453;7;2432;1406
44;90;10/06/2020;212;0;972;681
52;0;10/06/2020;288;14;1885;456
52;9;10/06/2020;0;0;7;0
52;19;10/06/2020;1;0;12;0
52;29;10/06/2020;2;0;54;0
52;39;10/06/2020;2;0;104;0
52;49;10/06/2020;10;3;172;4
52;59;10/06/2020;22;3;229;13
52;69;10/06/2020;35;3;321;46
52;79;10/06/2020;65;4;354;83
52;89;10/06/2020;90;1;433;186
52;90;10/06/2020;61;0;199;124
53;0;10/06/2020;162;11;1193;255
53;9;10/06/2020;0;0;11;0
53;19;10/06/2020;1;0;6;0
53;29;10/06/2020;1;0;34;0
53;39;10/06/2020;2;0;72;0
